date,period,market_address,market_name,apy,base_apy,bonus_apr
2025-12-27,7d,0x970e578fF01589Bb470CE38a2f1753152A009366,Unknown,0.4174064509903319,0.4174064509903319,0
2025-12-27,7d,0xD0a1AFDDE31Eb51e8b53bdCE989EB8C2404828a4,Unknown,0.041886959253911726,0.041886959253911726,0
2025-12-27,7d,0x0Cf1fb4d1FF67A3D8Ca92c9d6643F8F9be8e03E5,Unknown,83.38337114725792,83.38337114725792,0
2025-12-27,7d,0x9F159014CC218e942E9E9481742fE5BFa9ac5A2C,Unknown,2.5272192120709525,2.5272192120709525,0
2025-12-27,7d,0x784292E87715d93afD7cb8C941BacaFAAA9A5102,Unknown,1.1752925040916518,1.1752925040916518,0
2025-12-27,7d,0x876Ff160d63809674e03f82DC4D3C3Ae8B0acF28,Unknown,0.4774146085195552,0.4774146085195552,0
2025-12-27,7d,0xe024188850A822409F362209C1EF2cFdc7c4DE4C,Unknown,49.46606944898926,49.46606944898926,0
2025-12-27,7d,0x66A69c8eb98A7efE22A22611d1967dfec786a708,Unknown,0.6854649019860881,0.6854649019860881,0
2025-12-27,7d,0x587759c237acCa739bCE3911647BacF56C876E60,Unknown,5.165402543646015,5.165402543646015,0
2025-12-27,7d,0xc7Abb2C5f3BF3CEB389dF0Eecd6120D451170B50,Unknown,7.372963523445009,7.372963523445009,0
2025-12-27,7d,0x9f0849FB830679829d1FB759b11236D375D15C78,Unknown,1.1697041397716434,1.1697041397716434,0
2025-12-27,7d,0x262B5203f0fe00D9fe86ffecE01D0f54fC116180,Unknown,0.35824113027345117,0.35824113027345117,0
2025-12-27,7d,0xfD46a5702D4d97cE0164375744c65F0c31A3901b,Unknown,0.3056677172056599,0.3056677172056599,0
2025-12-27,7d,0xb3588455858a49D3244237CEe00880CcB84b91Dd,Unknown,0.27362494555762673,0.27362494555762673,0
2025-12-27,7d,0xD8471b9Ea126272E6d32B5e4782Ed76DB7E554a4,Unknown,0.376400266678667,0.376400266678667,0
2025-12-27,7d,0xBcb8FE13d02b023e8f94f6881Cc0192fd918A5C0,Unknown,19.314406951788186,19.314406951788186,0
2025-12-27,7d,0x75F190E0Be6E8B933A01423EFE398c6C721A5CfF,Unknown,12.490516013545117,12.490516013545117,0
2025-12-27,7d,0x4D3Eb91efd36C2b74181F34B111bc1E91a0d0cb4,Unknown,14.62625060090621,14.62625060090621,0
2025-12-27,7d,0xB62369752D8Ad08392572db6d0cc872127888beD,Unknown,0.5368128825579355,0.5368128825579355,0
2025-12-27,7d,0x39AC3C494950A4363D739201BA5A0861265C9ae5,Unknown,2.3238798169816106,2.3238798169816106,0
2025-12-27,7d,0x3f649eab7f4CE4945F125939C64429Be2C5d0cB4,Unknown,0.3685670065708635,0.3685670065708635,0
2025-12-27,7d,0xD4b737892baB8446Ea1e8Bb901db092fb1EC1791,Unknown,1.1159816163305303,1.1159816163305303,0
2025-12-27,7d,0x4De268aC68477f794C3eAC5A419Cbcffc2cD5e02,Unknown,0.1462190603184199,0.1462190603184199,0
2025-12-27,7d,0x947C521E44f727219542B0f91a85182193c1D2ad,Unknown,3.1339402841570996,3.1339402841570996,0
2025-12-27,7d,0x09400D9DB990D5ed3f35D7be61DfAEB900Af03C9,Unknown,2.2151237570903426,2.2151237570903426,0
2025-12-27,7d,0x467C4A46287F6C4918dDF780D4fd7b46419c2291,Unknown,1.7484879957175403,1.7484879957175403,0
2025-12-27,7d,0x0Bb2a83F995E1E1eae9D7fDCE68Ab1ac55b2cc85,Unknown,3.836165313951634,3.836165313951634,0
2025-12-27,7d,0xe902D1526c834D5001575b2d0Ef901dfD0aa097A,Unknown,7.703694473383393,7.703694473383393,0
